user_id,song_id,timestamp
76,39,2023-06-29 01:27:03
93,44,2023-06-16 13:19:51
3,30,2023-04-18 22:51:50
69,19,2023-02-02 02:07:28
4,22,2023-01-12 18:39:33
40,39,2023-08-26 22:15:14
91,23,2023-03-10 09:23:41
88,2,2023-05-13 20:35:59
19,43,2023-12-18 16:58:45
6,11,2023-03-11 23:48:50
77,5,2023-10-21 17:05:07
30,14,2023-02-19 22:47:46
85,42,2023-12-20 08:18:04
42,21,2023-04-30 19:06:28
31,13,2023-04-08 13:23:04
35,20,2023-04-26 14:14:06
75,4,2023-06-09 23:23:36
68,42,2023-06-16 06:11:36
47,44,2023-08-12 09:18:15
15,38,2023-05-05 11:34:02
43,35,2023-04-24 17:44:55
76,18,2023-06-06 22:10:25
88,27,2023-02-19 07:19:34
41,27,2023-02-11 18:26:03
3,41,2023-01-28 02:27:09
4,41,2023-12-27 23:25:17
71,50,2023-11-24 07:50:35
28,26,2023-03-13 21:34:19
47,37,2023-02-15 12:46:47
91,21,2023-11-09 04:31:28
46,14,2023-02-01 12:14:32
81,21,2023-05-24 19:34:47
87,15,2023-08-22 11:27:26
57,15,2023-01-25 00:49:31
65,18,2023-10-26 04:20:54
82,39,2023-02-07 00:23:09
45,39,2023-10-10 13:02:48
76,36,2023-06-17 07:30:32
25,3,2023-02-04 10:30:15
22,38,2023-12-11 13:19:29
7,13,2023-02-07 17:01:13
20,21,2023-08-24 11:25:37
41,39,2023-12-14 07:48:39
97,12,2023-05-04 03:39:25
64,31,2023-11-25 07:36:15
96,35,2023-05-19 20:52:21
36,35,2023-02-06 06:14:26
4,49,2023-09-03 20:08:32
96,29,2023-10-15 04:46:50
50,6,2023-11-12 14:17:07
100,48,2023-05-05 03:58:46
8,14,2023-01-06 06:33:02
11,50,2023-09-13 21:10:50
77,21,2023-10-29 17:20:32
33,24,2023-01-02 16:52:16
91,30,2023-11-04 14:16:19
7,7,2023-10-30 12:23:58
13,9,2023-06-04 16:39:38
66,26,2023-05-20 02:05:58
15,7,2023-10-27 13:18:38
67,32,2023-07-07 06:09:58
7,19,2023-10-07 07:11:29
9,9,2023-02-04 14:22:59
3,5,2023-01-05 10:13:23
27,48,2023-11-07 05:31:13
34,15,2023-06-15 18:39:33
67,22,2023-02-08 12:43:59
58,17,2023-03-29 03:36:21
36,50,2023-05-18 15:53:16
100,42,2023-04-18 22:36:10
97,35,2023-06-03 18:39:10
47,19,2023-01-07 12:13:38
11,14,2023-02-07 14:59:58
14,25,2023-09-05 05:25:01
2,9,2023-02-01 02:08:09
97,36,2023-04-21 01:19:48
36,21,2023-06-11 21:41:23
25,18,2023-01-03 03:00:49
55,8,2023-11-07 08:12:58
62,35,2023-11-04 09:46:44
14,40,2023-06-23 13:48:52
64,2,2023-05-12 13:25:26
54,34,2023-11-13 14:01:26
8,43,2023-01-16 07:35:22
85,43,2023-09-30 06:38:04
84,43,2023-11-15 19:38:41
45,43,2023-11-22 06:05:15
82,45,2023-09-10 08:43:42
98,28,2023-05-26 19:38:03
39,21,2023-08-15 00:47:14
83,19,2023-03-08 02:48:43
88,15,2023-09-19 01:58:23
61,4,2023-09-17 19:16:44
74,37,2023-07-14 19:37:18
93,15,2023-10-19 04:29:37
7,23,2023-12-13 03:54:36
63,1,2023-04-29 23:52:39
9,9,2023-04-14 04:58:36
7,1,2023-08-10 08:07:38
80,25,2023-05-23 14:43:59
28,42,2023-04-02 09:13:35
9,44,2023-11-10 02:27:56
42,12,2023-05-29 12:06:14
79,42,2023-12-16 12:28:44
57,10,2023-12-14 09:51:33
8,49,2023-04-27 20:08:33
1,41,2023-02-14 19:54:25
66,43,2023-07-17 01:58:50
42,4,2023-01-26 04:38:14
13,41,2023-11-04 15:44:43
51,41,2023-04-22 14:59:12
42,23,2023-08-26 18:39:26
99,39,2023-03-03 06:50:41
66,24,2023-08-29 00:26:54
5,1,2023-06-17 01:56:34
46,49,2023-07-30 00:14:57
55,23,2023-05-07 23:11:18
7,29,2023-06-05 16:56:07
86,46,2023-04-05 12:46:13
48,34,2023-02-13 01:27:04
48,25,2023-06-23 23:06:38
84,33,2023-03-04 12:12:41
92,16,2023-10-11 10:16:27
53,49,2023-02-05 09:54:59
77,25,2023-09-22 09:01:30
98,23,2023-10-29 06:14:56
61,6,2023-05-28 12:57:46
60,19,2023-04-18 21:03:22
29,39,2023-02-17 23:30:43
72,43,2023-08-29 01:33:54
15,38,2023-11-13 22:27:47
66,27,2023-12-28 17:24:04
76,1,2023-11-01 18:12:46
35,35,2023-01-20 14:29:45
91,38,2023-05-25 17:29:42
67,37,2023-05-10 14:13:38
29,40,2023-08-21 00:59:29
81,23,2023-08-21 15:57:26
61,3,2023-03-15 02:37:30
21,39,2023-01-12 14:24:14
90,39,2023-10-03 21:47:01
26,34,2023-01-31 09:38:54
55,50,2023-08-08 05:55:00
55,39,2023-11-07 13:34:25
14,15,2023-02-20 02:54:48
55,20,2023-12-14 15:44:43
77,43,2023-09-27 21:32:08
17,11,2023-06-28 07:29:56
100,11,2023-10-25 20:53:42
49,42,2023-04-27 22:53:39
1,32,2023-08-22 05:45:21
41,10,2023-09-19 20:33:28
49,24,2023-06-25 01:04:20
66,17,2023-08-01 11:06:39
14,24,2023-07-01 22:25:43
91,34,2023-12-02 16:12:38
41,14,2023-01-27 04:07:19
40,42,2023-09-23 14:23:36
63,48,2023-07-20 16:52:33
86,12,2023-10-12 18:21:13
47,7,2023-10-02 18:33:24
4,17,2023-01-26 08:55:46
54,26,2023-04-09 06:11:45
3,50,2023-04-27 05:39:13
67,22,2023-04-05 21:29:36
74,21,2023-01-03 13:04:37
37,50,2023-07-27 07:16:21
42,35,2023-03-15 17:06:42
52,10,2023-07-01 05:24:35
5,32,2023-12-10 06:29:52
23,3,2023-07-05 22:58:38
69,6,2023-07-02 01:36:37
85,43,2023-03-18 20:03:28
30,35,2023-04-03 03:00:05
78,36,2023-03-06 19:42:23
43,31,2023-10-08 15:41:03
76,23,2023-06-04 14:19:06
1,8,2023-07-11 03:31:34
43,3,2023-05-13 17:30:12
59,29,2023-08-09 13:49:22
15,26,2023-10-14 06:25:09
23,6,2023-08-01 18:52:43
10,34,2023-08-04 12:51:20
9,26,2023-11-10 12:12:54
34,12,2023-09-22 23:46:25
52,23,2023-12-16 11:11:01
6,43,2023-04-11 22:13:27
32,14,2023-10-28 07:15:50
72,44,2023-05-26 04:53:13
50,19,2023-01-31 19:37:42
16,30,2023-06-22 08:49:39
68,16,2023-11-20 02:58:24
79,39,2023-02-11 16:21:07
52,8,2023-06-14 04:43:04
49,3,2023-01-29 07:44:41
84,45,2023-05-22 19:00:37
84,33,2023-10-22 21:21:07
73,20,2023-01-06 11:06:29
35,9,2023-02-18 00:28:36
26,45,2023-08-27 00:34:38
71,13,2023-03-17 04:48:44
28,26,2023-10-06 17:04:32
10,33,2023-11-22 07:12:32
51,4,2023-03-11 08:41:21
6,24,2023-04-14 19:42:34
10,12,2023-10-18 23:58:47
58,7,2023-06-14 16:06:29
41,4,2023-06-09 06:29:29
66,26,2023-12-16 11:47:59
78,31,2023-01-25 23:26:55
70,23,2023-02-28 18:37:03
1,33,2023-02-13 11:41:00
56,40,2023-05-14 16:37:40
20,7,2023-01-10 00:56:37
76,32,2023-08-23 21:09:55
35,48,2023-11-02 07:31:48
22,19,2023-03-21 20:30:30
73,13,2023-04-01 11:40:52
32,22,2023-03-20 22:21:57
46,17,2023-12-22 11:00:30
53,49,2023-04-28 22:21:57
22,18,2023-09-22 00:43:50
80,8,2023-05-03 18:07:31
77,36,2023-03-01 19:41:09
69,5,2023-02-05 09:41:23
39,40,2023-05-25 13:27:33
62,43,2023-10-24 14:08:02
34,7,2023-12-22 22:41:36
29,35,2023-03-16 15:49:38
55,27,2023-07-18 23:48:03
32,20,2023-02-11 03:00:04
32,48,2023-09-09 07:26:15
67,16,2023-12-06 05:35:03
13,49,2023-04-19 20:22:33
94,46,2023-07-26 19:54:59
96,43,2023-03-20 14:14:51
16,48,2023-05-04 08:36:03
38,16,2023-02-12 13:32:04
73,22,2023-02-21 02:24:49
17,34,2023-05-15 11:53:13
29,20,2023-04-07 11:32:54
63,27,2023-09-30 22:46:39
58,38,2023-07-30 11:34:24
55,46,2023-09-22 07:02:25
21,50,2023-06-14 21:00:29
41,45,2023-05-18 17:36:19
16,14,2023-05-06 06:25:31
90,40,2023-03-30 14:49:15
15,15,2023-04-26 20:52:54
19,30,2023-09-18 17:21:49
16,7,2023-05-08 02:13:44
63,38,2023-07-23 23:38:11
34,31,2023-04-11 19:11:48
92,11,2023-08-03 20:45:22
46,48,2023-05-06 20:00:29
42,22,2023-02-07 17:39:17
75,17,2023-12-25 15:11:41
3,41,2023-12-27 23:16:11
2,3,2023-10-15 15:18:48
61,8,2023-08-10 17:16:56
83,40,2023-04-02 12:30:30
57,17,2023-11-15 20:45:20
15,3,2023-01-02 17:36:54
46,37,2023-09-12 22:45:51
28,8,2023-09-22 21:31:15
54,13,2023-10-24 23:27:44
96,13,2023-11-27 21:35:05
83,10,2023-12-04 14:44:23
41,16,2023-11-18 05:48:06
22,6,2023-01-07 04:33:42
86,6,2023-07-28 05:12:08
34,49,2023-08-11 19:45:08
73,50,2023-09-12 03:43:35
35,50,2023-10-07 00:02:45
77,5,2023-11-17 14:08:32
52,10,2023-02-28 22:22:55
31,42,2023-01-25 10:25:36
3,4,2023-11-05 21:19:05
59,42,2023-06-10 20:17:51
65,2,2023-11-13 19:27:39
11,44,2023-09-08 10:29:41
95,50,2023-05-07 21:25:38
92,25,2023-05-07 15:08:54
13,46,2023-03-17 05:06:08
70,39,2023-12-30 15:36:55
14,11,2023-09-17 05:45:13
32,45,2023-11-30 16:02:50
7,17,2023-12-21 18:03:30
60,46,2023-04-14 09:28:34
59,46,2023-12-08 03:31:38
56,14,2023-09-13 05:51:47
77,4,2023-12-04 05:33:34
41,37,2023-02-14 12:25:57
33,36,2023-11-17 15:28:02
88,29,2023-10-24 12:15:58
34,42,2023-04-14 01:15:46
71,36,2023-12-17 15:58:32
81,4,2023-07-18 09:30:18
83,33,2023-11-18 01:21:30
10,26,2023-09-30 18:44:16
22,6,2023-01-13 14:33:55
49,29,2023-11-08 01:06:15
87,45,2023-11-14 11:43:20
73,8,2023-10-12 03:45:51
12,41,2023-08-06 03:26:23
98,33,2023-08-13 18:43:40
95,4,2023-08-16 23:46:25
76,39,2023-12-28 21:12:50
64,14,2023-02-02 19:13:49
88,2,2023-05-23 20:36:26
3,4,2023-01-22 22:53:44
45,48,2023-02-10 04:03:14
1,31,2023-01-19 18:09:28
36,33,2023-02-28 13:05:46
61,23,2023-07-07 00:19:08
93,23,2023-11-01 04:58:54
8,43,2023-11-28 15:20:06
66,34,2023-06-05 23:23:45
30,41,2023-06-10 05:13:25
48,2,2023-04-03 17:44:22
77,34,2023-08-27 10:33:38
58,38,2023-12-10 21:32:18
54,14,2023-01-26 19:35:22
59,21,2023-06-30 20:02:57
86,19,2023-01-05 11:51:46
22,29,2023-11-30 22:23:30
1,49,2023-08-26 00:07:17
86,22,2023-03-03 15:29:10
12,35,2023-03-25 03:11:50
95,26,2023-09-13 23:15:02
32,47,2023-11-09 22:51:27
35,37,2023-09-23 22:28:44
18,42,2023-12-22 14:14:28
37,24,2023-02-03 03:14:28
91,35,2023-12-20 07:29:00
51,32,2023-08-10 13:40:32
97,2,2023-09-03 20:14:30
61,49,2023-11-12 21:50:33
2,10,2023-12-18 12:19:42
81,46,2023-06-03 00:28:03
82,43,2023-04-30 02:50:58
100,11,2023-06-24 00:12:55
9,4,2023-01-28 03:36:03
87,42,2023-11-20 00:06:30
1,44,2023-04-29 16:07:44
24,33,2023-09-27 08:27:19
12,5,2023-08-10 07:55:55
64,40,2023-12-11 08:49:18
91,29,2023-10-25 15:36:40
91,45,2023-05-27 18:03:20
88,50,2023-01-15 02:55:40
5,35,2023-12-28 07:36:19
100,11,2023-03-24 05:11:35
93,3,2023-07-14 22:26:48
10,30,2023-09-14 01:02:38
58,39,2023-05-16 03:19:51
77,27,2023-10-21 12:39:00
52,17,2023-07-20 16:37:09
96,8,2023-12-30 04:01:31
72,47,2023-01-22 03:39:40
67,16,2023-10-22 00:47:48
23,22,2023-09-18 12:49:02
15,40,2023-12-13 21:15:13
4,12,2023-05-09 13:27:37
6,28,2023-12-01 07:50:59
3,49,2023-04-14 01:16:45
66,39,2023-04-17 08:41:45
53,19,2023-04-20 23:30:06
90,30,2023-12-13 07:38:54
93,17,2023-07-08 09:49:19
63,20,2023-12-11 17:35:44
25,11,2023-10-09 14:20:08
44,38,2023-04-29 21:50:26
28,13,2023-09-11 00:02:46
97,11,2023-12-25 12:46:57
33,22,2023-01-05 04:00:13
75,11,2023-06-02 02:02:47
38,38,2023-05-16 01:20:18
63,33,2023-02-04 00:40:37
48,36,2023-06-21 02:51:12
93,10,2023-06-25 13:07:12
78,20,2023-06-06 03:01:20
10,43,2023-07-04 18:10:56
10,35,2023-03-23 08:55:18
79,9,2023-08-05 03:04:36
41,4,2023-09-16 14:25:52
54,49,2023-07-19 12:52:51
46,8,2023-10-07 07:55:07
17,48,2023-03-26 17:07:56
24,26,2023-08-11 08:53:31
11,8,2023-05-21 16:07:06
90,27,2023-11-27 02:34:40
23,46,2023-01-17 00:29:34
9,20,2023-10-09 09:36:15
19,6,2023-07-22 22:00:58
27,50,2023-01-18 13:53:42
93,46,2023-11-19 01:15:53
22,2,2023-01-27 22:47:08
68,4,2023-06-06 08:47:38
96,40,2023-10-04 06:02:06
38,35,2023-01-18 03:58:51
67,47,2023-09-04 02:19:20
38,23,2023-02-04 02:14:35
80,6,2023-10-01 12:50:28
16,9,2023-02-10 12:26:44
70,4,2023-01-15 09:33:52
24,33,2023-10-20 21:14:19
49,49,2023-05-03 07:58:57
87,44,2023-11-27 22:23:11
57,40,2023-10-26 15:30:52
36,6,2023-04-20 21:37:00
68,50,2023-07-14 08:03:15
99,10,2023-11-21 00:37:46
34,24,2023-07-19 21:56:39
79,13,2023-11-10 11:56:18
46,9,2023-09-26 09:31:04
26,37,2023-03-26 07:21:03
95,31,2023-03-02 10:54:35
66,20,2023-04-08 10:17:55
8,16,2023-02-04 03:57:35
1,18,2023-08-21 18:42:05
50,20,2023-09-23 06:11:31
61,18,2023-03-18 05:55:20
49,43,2023-03-04 04:21:14
2,3,2023-11-10 03:19:49
21,28,2023-02-04 18:46:35
89,6,2023-01-08 18:24:16
90,4,2023-10-25 21:51:37
81,36,2023-02-10 11:05:17
77,8,2023-07-16 01:06:40
83,6,2023-03-06 14:17:15
50,48,2023-04-19 16:46:23
42,15,2023-01-11 13:18:56
93,32,2023-07-02 11:19:26
48,16,2023-11-12 02:34:33
55,48,2023-02-12 11:50:40
75,39,2023-05-24 14:24:04
22,26,2023-09-26 00:26:46
38,45,2023-08-18 05:21:00
68,30,2023-12-04 08:17:09
56,31,2023-09-19 03:48:00
5,16,2023-07-21 11:12:01
77,48,2023-01-15 23:28:14
87,43,2023-03-05 20:16:15
19,20,2023-11-10 10:37:53
24,49,2023-12-16 22:34:13
38,17,2023-06-08 15:48:54
56,44,2023-08-21 14:11:56
46,40,2023-06-28 17:45:04
43,29,2023-02-05 14:06:01
41,2,2023-12-25 23:35:18
40,45,2023-08-12 12:46:42
59,50,2023-10-03 14:00:04
89,16,2023-02-14 07:56:40
70,21,2023-02-05 09:42:44
58,30,2023-02-21 07:16:28
52,3,2023-07-09 01:55:00
48,31,2023-06-29 15:22:09
81,19,2023-03-16 06:37:54
31,2,2023-04-09 13:31:45
9,40,2023-12-01 15:06:54
54,42,2023-04-07 13:30:40
66,17,2023-03-14 08:57:17
77,12,2023-10-01 02:42:48
37,5,2023-11-21 03:47:13
17,20,2023-10-18 20:33:22
9,34,2023-08-05 18:33:45
28,49,2023-11-09 10:09:49
16,8,2023-03-06 09:40:52
29,46,2023-11-21 21:19:35
8,18,2023-09-20 20:55:13
92,8,2023-12-08 04:56:41
23,9,2023-04-25 23:41:55
46,48,2023-08-01 23:56:31
64,2,2023-10-18 13:09:27
71,9,2023-11-27 19:10:31
41,25,2023-11-04 00:53:41
26,47,2023-08-05 19:03:29
44,17,2023-11-23 14:40:49
76,32,2023-11-19 06:17:55
82,13,2023-07-26 09:35:46
7,8,2023-04-27 08:33:18
57,46,2023-04-11 17:47:27
96,34,2023-08-17 15:19:36
65,35,2023-07-31 09:44:56
68,47,2023-04-26 02:02:55
16,1,2023-08-08 17:30:20
76,4,2023-12-20 01:41:40
37,15,2023-04-14 12:07:38
40,30,2023-10-16 20:43:51
25,35,2023-02-09 20:05:00
15,22,2023-08-23 13:47:54
37,20,2023-01-22 02:02:42
20,48,2023-11-24 18:17:36
82,9,2023-01-13 01:45:24
9,41,2023-05-13 14:35:48
27,49,2023-11-14 11:54:59
4,42,2023-08-13 14:47:43
27,7,2023-09-10 14:07:27
62,27,2023-03-06 05:25:20
48,8,2023-07-03 23:18:09
2,35,2023-01-06 17:51:45
82,7,2023-01-31 02:27:10
15,46,2023-01-04 22:41:54
10,1,2023-03-09 22:27:27
69,23,2023-01-26 07:26:55
67,18,2023-07-27 17:10:55
44,29,2023-03-31 05:05:04
26,42,2023-07-26 18:43:42
22,44,2023-12-05 13:19:00
60,26,2023-12-09 21:59:53
47,44,2023-06-13 12:14:06
37,46,2023-11-22 02:30:43
88,17,2023-04-03 22:30:31
70,9,2023-09-27 10:32:36
20,4,2023-04-20 00:47:26
17,1,2023-02-14 03:41:04
70,41,2023-03-31 14:32:29
39,40,2023-08-09 08:05:47
73,14,2023-09-12 09:40:35
3,16,2023-11-13 06:02:28
90,35,2023-08-09 10:41:21
22,22,2023-03-10 18:23:45
14,2,2023-08-06 00:06:24
24,5,2023-03-27 12:34:30
76,14,2023-06-02 10:47:25
36,47,2023-03-15 17:31:05
48,31,2023-04-11 16:48:25
40,8,2023-01-04 03:35:58
17,24,2023-09-30 21:07:13
60,5,2023-06-27 18:14:42
60,8,2023-10-15 02:45:53
58,21,2023-09-28 05:35:17
60,10,2023-04-08 05:05:16
89,13,2023-05-31 23:59:33
10,42,2023-03-04 16:31:30
65,40,2023-06-19 15:39:10
93,2,2023-05-29 13:15:34
89,39,2023-03-18 13:49:54
12,16,2023-07-05 05:50:42
51,17,2023-11-20 14:13:08
72,44,2023-04-06 00:52:43
16,19,2023-02-16 03:55:12
99,22,2023-01-30 17:26:50
3,16,2023-01-04 08:25:04
93,25,2023-05-16 19:21:17
20,28,2023-07-02 14:29:40
2,27,2023-01-09 02:57:41
25,8,2023-08-01 22:39:53
34,38,2023-01-31 23:20:14
19,13,2023-12-09 14:59:49
54,35,2023-06-03 07:59:13
26,40,2023-08-18 04:37:57
49,21,2023-03-17 19:03:02
97,50,2023-12-16 10:33:17
64,29,2023-04-30 07:10:53
15,40,2023-02-09 06:21:27
78,37,2023-01-23 10:43:13
80,33,2023-09-27 04:45:06
82,18,2023-02-02 09:19:53
24,42,2023-06-30 00:17:33
43,31,2023-03-19 18:01:42
28,32,2023-04-26 23:53:44
60,4,2023-04-09 11:19:12
33,3,2023-07-08 12:01:30
77,19,2023-10-01 18:07:13
74,2,2023-06-03 14:19:01
39,40,2023-08-02 04:33:20
54,42,2023-07-29 15:25:26
15,6,2023-06-22 23:06:36
92,23,2023-04-27 19:39:17
22,30,2023-01-09 02:24:22
61,17,2023-02-24 04:36:39
30,15,2023-09-04 12:13:53
96,1,2023-02-25 13:54:10
43,20,2023-08-16 05:26:16
86,39,2023-09-14 13:56:04
4,37,2023-12-11 15:30:20
35,9,2023-08-23 02:21:08
83,2,2023-10-22 04:40:13
19,29,2023-08-20 00:27:59
44,46,2023-06-28 00:15:50
68,18,2023-03-29 04:11:58
76,31,2023-08-14 12:09:40
63,45,2023-01-01 11:09:04
35,6,2023-11-09 18:55:19
64,43,2023-01-29 10:48:43
88,30,2023-09-25 16:13:04
57,24,2023-12-11 10:56:29
6,36,2023-03-17 02:00:58
53,27,2023-03-20 05:09:58
32,42,2023-12-23 12:42:25
59,44,2023-09-16 03:36:27
96,16,2023-08-18 19:54:53
56,39,2023-05-28 18:30:16
62,2,2023-01-29 22:55:57
43,7,2023-08-08 08:30:40
3,39,2023-11-20 07:17:45
46,16,2023-10-19 05:04:21
67,44,2023-12-06 17:16:30
33,25,2023-09-15 01:01:55
22,16,2023-12-10 07:32:31
42,28,2023-01-03 18:07:08
33,3,2023-05-01 21:17:57
51,42,2023-03-15 01:19:11
42,40,2023-07-03 10:18:18
3,18,2023-10-05 09:41:32
85,32,2023-11-01 05:51:49
96,11,2023-05-23 14:19:51
86,11,2023-08-31 07:21:37
4,9,2023-06-21 15:56:57
88,42,2023-03-30 06:59:35
93,33,2023-11-12 14:26:51
98,40,2023-07-28 20:57:51
78,5,2023-08-09 08:12:19
94,12,2023-11-10 10:27:56
10,21,2023-03-12 17:05:35
88,40,2023-07-24 22:25:06
15,48,2023-05-16 03:27:00
70,50,2023-01-26 16:03:04
57,45,2023-06-04 11:51:04
15,49,2023-06-24 18:53:24
22,16,2023-12-23 07:51:08
14,11,2023-09-13 01:22:58
72,41,2023-01-18 15:16:04
15,41,2023-08-01 09:30:23
57,42,2023-06-21 22:44:25
68,47,2023-07-07 01:23:36
58,3,2023-12-10 12:09:35
82,36,2023-09-10 19:45:52
61,17,2023-08-25 07:29:29
22,23,2023-08-29 21:09:14
44,4,2023-09-23 04:15:52
72,8,2023-06-23 13:42:30
84,31,2023-03-19 02:22:08
44,19,2023-02-02 01:01:25
78,29,2023-05-23 02:36:21
32,5,2023-10-14 09:24:11
57,47,2023-01-27 01:47:57
64,1,2023-04-29 06:36:53
46,34,2023-09-19 23:57:34
26,6,2023-09-25 23:44:24
98,9,2023-02-22 09:59:09
32,9,2023-04-20 07:35:57
86,8,2023-12-14 22:08:51
52,48,2023-08-11 21:25:48
39,18,2023-06-03 10:48:06
83,8,2023-02-13 05:11:01
40,7,2023-10-04 05:10:32
16,4,2023-07-15 15:56:00
24,4,2023-09-22 17:12:01
22,21,2023-09-20 08:23:47
49,45,2023-07-17 00:32:57
1,13,2023-10-13 16:06:53
72,37,2023-09-22 04:04:36
61,9,2023-10-19 15:10:15
19,20,2023-02-18 23:43:51
92,45,2023-02-21 16:56:13
21,8,2023-08-24 13:02:53
57,6,2023-11-22 19:02:06
72,27,2023-09-10 16:17:37
60,8,2023-07-15 23:48:42
24,23,2023-09-01 16:56:33
98,11,2023-03-01 22:52:43
21,17,2023-06-27 10:27:20
3,50,2023-09-15 13:36:32
82,16,2023-10-28 16:13:55
13,2,2023-12-04 23:47:50
26,2,2023-10-04 02:56:05
6,25,2023-01-13 19:15:53
68,4,2023-01-28 09:34:24
98,35,2023-09-21 05:46:08
93,4,2023-08-23 10:13:25
35,50,2023-06-24 17:42:50
95,13,2023-09-30 04:57:49
56,33,2023-08-26 08:23:04
47,39,2023-11-04 10:25:52
39,47,2023-01-04 16:45:37
96,38,2023-07-10 10:58:07
69,27,2023-06-14 06:03:20
87,14,2023-06-14 01:37:36
39,5,2023-08-29 13:03:32
25,40,2023-04-30 01:28:56
57,3,2023-12-21 22:14:56
15,14,2023-02-15 23:45:23
20,43,2023-10-10 18:22:19
25,13,2023-02-14 09:16:29
41,25,2023-01-28 14:27:13
65,50,2023-11-01 00:24:49
17,30,2023-10-23 20:04:20
59,44,2023-05-29 10:12:07
80,21,2023-11-30 08:46:54
84,45,2023-06-06 06:42:44
49,6,2023-06-14 12:24:11
5,1,2023-07-10 17:13:03
81,49,2023-02-16 13:41:36
95,27,2023-03-22 03:50:59
68,27,2023-06-17 14:27:18
90,6,2023-05-17 08:31:41
15,42,2023-07-01 10:20:57
74,32,2023-09-15 15:01:00
37,12,2023-06-07 01:19:53
92,7,2023-03-02 02:15:00
64,30,2023-11-17 17:18:33
58,24,2023-10-03 19:56:04
4,16,2023-04-04 09:42:09
90,30,2023-12-16 23:40:25
95,47,2023-04-30 09:12:52
2,50,2023-03-21 13:05:57
58,36,2023-01-06 00:25:08
46,35,2023-02-14 19:48:04
59,12,2023-01-06 11:53:07
96,21,2023-05-07 17:40:26
41,19,2023-07-24 23:57:20
67,15,2023-05-23 13:10:56
10,31,2023-03-12 02:50:16
73,39,2023-04-05 23:27:56
39,44,2023-01-31 11:02:54
48,2,2023-07-22 05:46:48
83,1,2023-03-05 08:38:55
50,40,2023-08-03 11:04:51
41,12,2023-08-13 03:49:03
2,13,2023-03-28 12:17:37
8,22,2023-09-23 13:32:35
67,4,2023-11-28 00:01:48
33,21,2023-06-30 00:10:26
46,49,2023-05-19 22:40:18
77,40,2023-08-24 05:21:36
37,31,2023-04-02 08:55:37
55,6,2023-03-28 22:04:12
56,22,2023-03-19 23:43:51
19,19,2023-05-23 16:42:57
2,25,2023-10-05 21:44:18
6,43,2023-01-15 00:07:55
93,27,2023-09-29 21:58:19
95,40,2023-11-04 07:56:12
27,12,2023-05-15 20:17:00
76,7,2023-05-04 04:14:56
36,49,2023-05-28 06:30:20
86,27,2023-05-08 04:21:35
65,7,2023-02-11 20:59:07
100,43,2023-10-18 09:35:27
7,27,2023-03-16 08:32:56
20,36,2023-04-22 13:09:27
62,31,2023-11-10 10:40:36
12,36,2023-10-13 19:30:56
83,28,2023-07-11 04:54:19
82,12,2023-03-19 18:43:53
80,35,2023-08-30 18:55:51
100,36,2023-10-09 03:22:52
20,40,2023-07-11 13:44:17
94,11,2023-09-10 07:14:37
48,46,2023-05-13 18:49:48
13,6,2023-10-11 21:48:22
81,49,2023-02-02 06:06:34
76,2,2023-08-05 20:38:07
8,45,2023-03-17 22:31:30
19,32,2023-01-17 03:02:46
19,22,2023-01-22 18:24:47
68,46,2023-11-02 06:53:03
3,38,2023-09-07 21:25:03
38,20,2023-02-04 20:11:47
29,43,2023-05-31 08:34:50
43,45,2023-09-16 09:06:22
78,25,2023-07-30 22:24:56
96,4,2023-05-01 19:09:21
99,43,2023-11-11 14:27:09
27,25,2023-01-18 17:53:45
94,29,2023-09-13 06:37:58
69,33,2023-10-01 18:15:11
17,37,2023-09-15 02:51:28
61,36,2023-08-15 23:45:33
87,11,2023-08-02 03:35:02
89,3,2023-01-13 22:58:35
21,16,2023-02-18 00:21:23
77,39,2023-11-21 08:17:46
65,26,2023-02-11 15:25:24
56,9,2023-07-12 03:12:33
35,48,2023-08-11 17:50:10
42,26,2023-08-09 18:18:00
84,13,2023-06-07 13:40:26
18,11,2023-04-05 09:34:48
6,14,2023-12-15 13:26:34
18,45,2023-08-07 04:23:08
30,19,2023-07-08 16:22:01
40,32,2023-01-16 20:23:24
25,22,2023-08-18 06:07:45
21,18,2023-02-04 10:12:33
95,21,2023-02-05 13:33:01
24,4,2023-01-16 21:11:34
3,25,2023-05-17 07:10:46
15,42,2023-02-28 04:04:37
98,40,2023-11-25 05:25:37
7,46,2023-07-21 23:43:12
25,50,2023-04-13 17:08:10
70,11,2023-02-14 03:17:39
74,20,2023-11-11 14:10:03
89,23,2023-10-29 18:59:08
79,36,2023-12-09 19:27:12
24,42,2023-02-05 22:44:11
15,45,2023-11-19 23:14:15
94,18,2023-04-30 18:24:45
36,17,2023-08-03 20:36:59
26,19,2023-04-02 15:23:58
89,35,2023-07-30 12:23:59
41,35,2023-10-07 23:46:00
66,32,2023-07-31 04:40:32
17,23,2023-02-28 05:23:13
48,11,2023-08-25 08:05:32
21,42,2023-07-28 08:24:23
6,1,2023-07-01 22:57:56
57,29,2023-12-08 03:41:16
31,8,2023-11-11 22:07:55
55,3,2023-04-01 18:16:54
23,16,2023-07-23 09:16:17
27,18,2023-12-25 22:41:00
31,47,2023-03-12 03:53:01
52,40,2023-09-20 03:02:54
37,29,2023-09-27 17:08:21
36,27,2023-09-20 12:42:11
71,10,2023-11-28 02:08:13
26,23,2023-04-07 20:48:52
